编号,SMILES,InChL,HomoEnergy,LumoEnergy,EnergyGap,偶极矩,极化率
127715,CN1N=NC(C#C)=C1N,"1S/C5H6N4/c1-3-4-5(6)9(2)8-7-4/h1H,6H2,2H3",-0.2132,0.007,0.2202,5.6757,79.1
127717,CN1N=NC(C#N)=C1C,1S/C5H6N4/c1-4-5(3-6)7-8-9(4)2/h1-2H3,-0.2671,-0.0268,0.2402,7.2215,75.44
127718,CN1N=NC(C#N)=C1N,"1S/C4H5N5/c1-9-4(6)3(2-5)7-8-9/h6H2,1H3",-0.242,-0.0138,0.2282,7.5876,72.65
127719,CN1N=NC(C)=C1C#C,"1S/C6H7N3/c1-4-6-5(2)7-8-9(6)3/h1H,2-3H3",-0.2372,-0.0292,0.208,3.8801,81.91
127720,CN1N=NC(C)=C1C#N,1S/C5H6N4/c1-4-5(3-6)9(2)8-7-4/h1-2H3,-0.2702,-0.053,0.2172,1.1274,75.88
127723,CN1N=NC(C)=CC1=N,"1S/C5H8N4/c1-4-3-5(6)9(2)8-7-4/h3,6H,1-2H3",-0.2257,-0.0609,0.1648,1.8498,82.07
127725,CN1N=NC(C)=NC1=N,"1S/C4H7N5/c1-3-6-4(5)9(2)8-7-3/h5H,1-2H3",-0.244,-0.0807,0.1633,0.4151,77.55
127729,CN1N=NC(CC#C)=N1,"1S/C5H6N4/c1-3-4-5-6-8-9(2)7-5/h1H,4H2,2H3",-0.2681,-0.0255,0.2427,2.6842,73.05
127730,CN1N=NC(CC#N)=N1,"1S/C4H5N5/c1-9-7-4(2-3-5)6-8-9/h2H2,1H3",-0.3022,-0.0399,0.2623,4.3887,68.18
127737,CN1N=NC(N)=C1C#C,"1S/C5H6N4/c1-3-4-5(6)7-8-9(4)2/h1H,6H2,2H3",-0.2074,-0.0241,0.1833,3.5459,79.68
127738,CN1N=NC(N)=C1C#N,"1S/C4H5N5/c1-9-3(2-5)4(6)7-8-9/h6H2,1H3",-0.2327,-0.0459,0.1867,1.0138,73.65
127741,CN1N=NC(N)=CC1=N,"1S/C4H7N5/c1-9-4(6)2-3(5)7-8-9/h2,6H,5H2,1H3",-0.2095,-0.0514,0.158,2.8539,79.63
127743,CN1N=NC(N)=NC1=N,"1S/C3H6N6/c1-9-3(5)6-2(4)7-8-9/h1H3,(H3,4,5,6)",-0.2297,-0.0641,0.1656,2.2379,74.83
127745,CN1N=NC(N=CN)=N1,"1S/C3H6N6/c1-9-7-3(5-2-4)6-8-9/h2H,1H3,(H2,4,5,7)",-0.22,-0.0072,0.2128,1.8085,77.3
127746,CN1N=NC(NC=N)=N1,"1S/C3H6N6/c1-9-7-3(5-2-4)6-8-9/h2H,1H3,(H2,4,5,7)",-0.2289,-0.0186,0.2103,4.3393,73.51
127756,CN1N=NC2=C1C=CN2,"1S/C5H6N4/c1-9-4-2-3-6-5(4)7-8-9/h2-3,6H,1H3",-0.2143,-0.0068,0.2075,3.7721,74.65
127758,CN1N=NC2=C1C=NN2,"1S/C4H5N5/c1-9-3-2-5-6-4(3)7-8-9/h2H,1H3,(H,5,6)",-0.2433,-0.0318,0.2115,2.5707,70.06
127760,CN1N=NC2=C1CCC2,"1S/C6H9N3/c1-9-6-4-2-3-5(6)7-8-9/h2-4H2,1H3",-0.231,0.0064,0.2373,4.6997,78.71
127761,CN1N=NC2=C1CCN2,"1S/C5H8N4/c1-9-4-2-3-6-5(4)7-8-9/h6H,2-3H2,1H3",-0.1951,0.0058,0.2009,4.9299,75.66
127763,CN1N=NC2=C1CNC2,"1S/C5H8N4/c1-9-5-3-6-2-4(5)7-8-9/h6H,2-3H2,1H3",-0.2293,0.0017,0.231,4.3146,74.71
127765,CN1N=NC2=C1N=CN2,"1S/C4H5N5/c1-9-4-3(7-8-9)5-2-6-4/h2H,1H3,(H,5,6)",-0.2312,-0.0194,0.2118,2.6877,69.97
127768,CN1N=NC2=C1NC=C2,"1S/C5H6N4/c1-9-5-4(7-8-9)2-3-6-5/h2-3,6H,1H3",-0.2099,0.0032,0.2131,5.9906,74.16
127769,CN1N=NC2=C1NC=N2,"1S/C4H5N5/c1-9-4-3(7-8-9)5-2-6-4/h2H,1H3,(H,5,6)",-0.2284,-0.0105,0.2179,7.4965,69.94
127770,CN1N=NC2=C1NCC2,"1S/C5H8N4/c1-9-5-4(7-8-9)2-3-6-5/h6H,2-3H2,1H3",-0.2003,0.0172,0.2175,5.1601,75.85
127771,CN1N=NC2=C1NN=C2,"1S/C4H5N5/c1-9-4-3(6-8-9)2-5-7-4/h2H,1H3,(H,5,7)",-0.2444,-0.0202,0.2242,4.7754,69.85
127772,CN1N=NC2=C1NN=N2,"1S/C3H4N6/c1-9-3-2(5-8-9)4-7-6-3/h1H3,(H,4,6,7)",-0.2608,-0.0435,0.2173,6.9447,66.45
127779,CN1N=NC2=CNC=C12,"1S/C5H6N4/c1-9-5-3-6-2-4(5)7-8-9/h2-3,6H,1H3",-0.1955,-0.0163,0.1792,5.2097,75.85
127780,CN1N=NC2=CNN=C12,"1S/C4H5N5/c1-9-4-3(6-8-9)2-5-7-4/h2H,1H3,(H,5,7)",-0.2305,-0.0343,0.1962,3.3841,71.01
127783,CN1N=NC2=NNC=C12,"1S/C4H5N5/c1-9-3-2-5-6-4(3)7-8-9/h2H,1H3,(H,5,6)",-0.2286,-0.0365,0.1921,6.2139,71.09
127784,CN1N=NC2=NNN=C12,"1S/C3H4N6/c1-9-3-2(5-8-9)4-7-6-3/h1H3,(H,4,6,7)",-0.2614,-0.0585,0.2029,3.9438,66.73
127787,CN1N=NC=C(C)C1=N,"1S/C5H8N4/c1-4-3-7-8-9(2)5(4)6/h3,6H,1-2H3",-0.2278,-0.0611,0.1667,1.2257,80.8
127789,CN1N=NC=C(N)C1=N,"1S/C4H7N5/c1-9-4(6)3(5)2-7-8-9/h2,6H,5H2,1H3",-0.2113,-0.0469,0.1644,3.5419,78.93
127793,CN1N=NC=C1C1CC1,"1S/C6H9N3/c1-9-6(4-7-8-9)5-2-3-5/h4-5H,2-3H2,1H3",-0.2414,0.0051,0.2465,4.9936,78.27
127794,CN1N=NC=C1C1CN1,"1S/C5H8N4/c1-9-5(3-7-8-9)4-2-6-4/h3-4,6H,2H2,1H3",-0.2472,-0.0069,0.2404,3.2307,75.03
127796,CN1N=NC=C1CC#C,"1S/C6H7N3/c1-3-4-6-5-7-8-9(6)2/h1,5H,4H2,2H3",-0.2529,-0.0003,0.2526,4.5205,75.97
127797,CN1N=NC=C1CC#N,"1S/C5H6N4/c1-9-5(2-3-6)4-7-8-9/h4H,2H2,1H3",-0.2695,-0.0165,0.253,3.7472,71.12
127800,CN1N=NC=C1N1CC1,"1S/C5H8N4/c1-8-5(4-6-7-8)9-2-3-9/h4H,2-3H2,1H3",-0.2252,0.0103,0.2356,5.1544,75.68
127801,CN1N=NC=C1NC=N,"1S/C4H7N5/c1-9-4(6-3-5)2-7-8-9/h2-3H,1H3,(H2,5,6)",-0.2181,-0.0067,0.2114,6.9825,75.92
127807,CN1N=NN2C=CN=C12,"1S/C4H5N5/c1-8-4-5-2-3-9(4)7-6-8/h2-3H,1H3",-0.2257,-0.0292,0.1965,1.254,70.27
127808,CN1N=NN2C=NN=C12,"1S/C3H4N6/c1-8-3-5-4-2-9(3)7-6-8/h2H,1H3",-0.2499,-0.0507,0.1992,3.0737,65.81
127809,CN1N=NN2N=CN=C12,"1S/C3H4N6/c1-8-3-4-2-5-9(3)7-6-8/h2H,1H3",-0.264,-0.0431,0.2209,3.7432,65.59
127810,CN1N=NN2N=NN=C12,1S/C2H3N7/c1-8-2-3-4-5-9(2)7-6-8/h1H3,-0.2847,-0.069,0.2157,5.429,61.91
127811,CN1N=NNC(=N)C1=N,"1S/C3H6N6/c1-9-3(5)2(4)6-7-8-9/h5H,1H3,(H2,4,6,8)",-0.2334,-0.0373,0.1961,1.7959,74.84
127820,C[NH+]=C(N)C1=CN=N[N-]1,"1S/C4H6N5/c1-6-4(5)3-2-7-9-8-3/h2H,1H3,(H2-,5,6,7,8,9)/q-1/p+1",-0.2256,-0.0414,0.1842,11.0498,79.52
127822,CN=C(N)C1=CNN=N1,"1S/C4H7N5/c1-6-4(5)3-2-7-9-8-3/h2H,1H3,(H2,5,6)(H,7,8,9)",-0.223,-0.01,0.213,1.4974,75.62
127825,C[NH+]=C(N)C1=NC=N[N-]1,"1S/C4H6N5/c1-6-3(5)4-7-2-8-9-4/h2H,1H3,(H2-,5,6,7,8,9)/q-1/p+1",-0.2159,-0.0393,0.1766,8.7971,79.93
127827,CN=C(N)C1=NNC=C1,"1S/C5H8N4/c1-7-5(6)4-2-3-8-9-4/h2-3H,1H3,(H2,6,7)(H,8,9)",-0.2163,-0.0034,0.2129,2.7709,79.86
127828,CN=C(N)C1=NNC=N1,"1S/C4H7N5/c1-6-3(5)4-7-2-8-9-4/h2H,1H3,(H2,5,6)(H,7,8,9)",-0.2204,-0.0138,0.2067,3.3662,75.31
127829,CN=C(N)C1=NNN=C1,"1S/C4H7N5/c1-6-4(5)3-2-7-9-8-3/h2H,1H3,(H2,5,6)(H,7,8,9)",-0.2283,-0.0214,0.2069,2.7662,75.52
127830,CN=C(N)C1=NNN=N1,"1S/C3H6N6/c1-5-2(4)3-6-8-9-7-3/h1H3,(H2,4,5)(H,6,7,8,9)",-0.2374,-0.0373,0.2001,4.7037,71.79
127835,CN=C(N)N1N=NN=N1,"1S/C2H5N7/c1-4-2(3)9-7-5-6-8-9/h1H3,(H2,3,4)",-0.2698,-0.0715,0.1983,5.8029,67.96
127836,CN=C1C=C(C)NN=N1,"1S/C5H8N4/c1-4-3-5(6-2)8-9-7-4/h3H,1-2H3,(H,6,7,8)",-0.2089,-0.0481,0.1609,4.9263,86.71
127838,CN=C1C=C(N)NN=N1,"1S/C4H7N5/c1-6-4-2-3(5)7-9-8-4/h2H,1H3,(H3,5,6,7,8)",-0.2011,-0.0466,0.1545,5.531,83.63
127841,CN=C1C=CC=NN1C,"1S/C6H9N3/c1-7-6-4-3-5-8-9(6)2/h3-5H,1-2H3",-0.1977,-0.0515,0.1462,1.8528,87.29
127842,CN=C1C=CN(C)N=C1,"1S/C6H9N3/c1-7-6-3-4-9(2)8-5-6/h3-5H,1-2H3",-0.194,-0.0311,0.1629,3.81,91.35
127843,CN=C1C=CN(C)N=N1,"1S/C5H8N4/c1-6-5-3-4-9(2)8-7-5/h3-4H,1-2H3",-0.2078,-0.0496,0.1583,4.7223,88.03
127844,CN=C1C=CN=NC=C1,"1S/C6H7N3/c1-7-6-2-4-8-9-5-3-6/h2-5H,1H3",-0.2321,-0.0983,0.1338,2.5119,87.44
127845,CN=C1C=CN=NN1C,"1S/C5H8N4/c1-6-5-3-4-7-8-9(5)2/h3-4H,1-2H3",-0.2215,-0.0673,0.1542,1.8491,82.31
127846,CN=C1C=CNN=C1C,"1S/C6H9N3/c1-5-6(7-2)3-4-8-9-5/h3-4H,1-2H3,(H,7,8)",-0.1973,-0.0177,0.1796,3.7491,87.45
127847,CN=C1C=CNN=C1N,"1S/C5H8N4/c1-7-4-2-3-8-9-5(4)6/h2-3H,1H3,(H2,6,9)(H,7,8)",-0.1828,-0.0118,0.1709,2.7125,85.18
127851,CN=C1C=NC=NN1C,"1S/C5H8N4/c1-6-5-3-7-4-8-9(5)2/h3-4H,1-2H3",-0.2122,-0.0714,0.1408,0.4642,83
127852,CN=C1C=NN(C)C=N1,"1S/C5H8N4/c1-6-5-3-8-9(2)4-7-5/h3-4H,1-2H3",-0.2129,-0.0396,0.1733,4.0789,86.44
127853,CN=C1C=NN(C)N=C1,"1S/C5H8N4/c1-6-5-3-7-9(2)8-4-5/h3-4H,1-2H3",-0.2098,-0.0427,0.167,2.3815,87.83
127854,CN=C1C=NN(C)N=N1,"1S/C4H7N5/c1-5-4-3-6-9(2)8-7-4/h3H,1-2H3",-0.2271,-0.0644,0.1627,2.5777,84.09
127855,CN=C1C=NNC(C)=C1,"1S/C6H9N3/c1-5-3-6(7-2)4-8-9-5/h3-4H,1-2H3,(H,7,9)",-0.1956,-0.0295,0.1661,3.7928,89.73
127856,CN=C1C=NNC(C)=N1,"1S/C5H8N4/c1-4-8-5(6-2)3-7-9-4/h3H,1-2H3,(H,6,8,9)",-0.2171,-0.0443,0.1728,4.0962,83.91
127857,CN=C1C=NNC(N)=C1,"1S/C5H8N4/c1-7-4-2-5(6)9-8-3-4/h2-3H,1H3,(H3,6,7,9)",-0.1903,-0.0279,0.1624,4.2484,86.29
127858,CN=C1C=N[N-]C(N)=[NH+]1,"1S/C4H6N5/c1-6-3-2-7-9-4(5)8-3/h2H,1H3,(H2-,5,6,8,9)/q-1/p+1",-0.2148,-0.046,0.1688,3.6241,80.58
127861,CN=C1C=NNC=C1C,"1S/C6H9N3/c1-5-3-8-9-4-6(5)7-2/h3-4H,1-2H3,(H,7,8)",-0.1959,-0.0291,0.1668,3.1401,87.94
127862,CN=C1C=NNC=C1N,"1S/C5H8N4/c1-7-5-3-9-8-2-4(5)6/h2-3H,1H3,(H2,6,9)(H,7,8)",-0.1782,-0.0218,0.1564,3.2354,86.79
127864,CN=C1C=NNN=C1C,"1S/C5H8N4/c1-4-5(6-2)3-7-9-8-4/h3H,1-2H3,(H,6,9)",-0.213,-0.0418,0.1712,1.3467,83.88
127865,CN=C1C=NNN=C1N,"1S/C4H7N5/c1-6-3-2-7-9-8-4(3)5/h2H,1H3,(H,6,9)(H2,5,7,8)",-0.1946,-0.0351,0.1596,1.0389,82.03
127876,CN=C1N(C)N=NN1C,1S/C4H9N5/c1-5-4-8(2)6-7-9(4)3/h1-3H3,-0.1997,-0.0067,0.193,1.4815,77.88
127877,CN=C1N=CC=NN1C,"1S/C5H8N4/c1-6-5-7-3-4-8-9(5)2/h3-4H,1-2H3",-0.2107,-0.0709,0.1399,1.829,83.78
127878,CN=C1N=CN(C)N=N1,"1S/C4H7N5/c1-5-4-6-3-9(2)8-7-4/h3H,1-2H3",-0.2295,-0.0656,0.164,4.6898,81.85
127879,CN=C1N=CN=NC=N1,"1S/C4H5N5/c1-5-4-6-2-8-9-3-7-4/h2-3H,1H3",-0.2423,-0.1252,0.117,2.0838,73.38
127880,CN=C1N=CN=NN1C,"1S/C4H7N5/c1-5-4-6-3-7-8-9(4)2/h3H,1-2H3",-0.237,-0.087,0.15,1.0671,78.41
127881,CN=C1N=CNN=C1C,"1S/C5H8N4/c1-4-5(6-2)7-3-8-9-4/h3H,1-2H3,(H,6,7,8)",-0.2159,-0.0317,0.1842,3.2569,83.13
127882,CN=C1N=CNN=C1N,"1S/C4H7N5/c1-6-4-3(5)9-8-2-7-4/h2H,1H3,(H2,5,9)(H,6,7,8)",-0.1993,-0.0141,0.1852,2.5637,80.58
127885,CN=C1N=NN(C)N=N1,1S/C3H6N6/c1-4-3-5-7-9(2)8-6-3/h1-2H3,-0.2381,-0.0803,0.1578,3.1184,77.76
127886,CN=C1N=NNC(C)=N1,"1S/C4H7N5/c1-3-6-4(5-2)8-9-7-3/h1-2H3,(H,5,6,7,8)",-0.2293,-0.0626,0.1667,4.4331,80.52
127887,CN=C1N=NNC(N)=N1,"1S/C3H6N6/c1-5-3-6-2(4)7-9-8-3/h1H3,(H3,4,5,6,7,8)",-0.2258,-0.0594,0.1664,5.2383,77.85
127889,CN=C1N=NNC=C1C,"1S/C5H8N4/c1-4-3-7-9-8-5(4)6-2/h3H,1-2H3,(H,6,7,8)",-0.2109,-0.0496,0.1613,4.4429,84.02
127890,CN=C1N=NNC=C1N,"1S/C4H7N5/c1-6-4-3(5)2-7-9-8-4/h2H,1H3,(H2,5,9)(H,6,7,8)",-0.1919,-0.0369,0.155,4.8883,82.9
127891,CN=C1N=NNN=C1C,"1S/C4H7N5/c1-3-4(5-2)7-9-8-6-3/h1-2H3,(H,5,7,8)",-0.2296,-0.0596,0.17,1.9211,80.31
127892,CN=C1N=NNN=C1N,"1S/C3H6N6/c1-5-3-2(4)6-8-9-7-3/h1H3,(H2,4,6,9)(H,5,7,8)",-0.2116,-0.0431,0.1685,2.8247,78.2
127902,CN=C1NC(=N)NN=N1,"1S/C3H6N6/c1-5-3-6-2(4)7-9-8-3/h1H3,(H3,4,5,6,7,8)",-0.2427,-0.0736,0.1691,2.0734,78.62
127918,CN=C1NC=NNC1=N,"1S/C4H7N5/c1-6-4-3(5)9-8-2-7-4/h2H,1H3,(H2,5,9)(H,6,7,8)",-0.2113,-0.0229,0.1884,3.8054,79.5
127922,CN=C1NN=C(C)C=C1,"1S/C6H9N3/c1-5-3-4-6(7-2)9-8-5/h3-4H,1-2H3,(H,7,9)",-0.2009,-0.047,0.1539,1.9599,88.21
127923,CN=C1NN=C(C)C=N1,"1S/C5H8N4/c1-4-3-7-5(6-2)9-8-4/h3H,1-2H3,(H,6,7,9)",-0.2083,-0.0715,0.1368,2.6713,85.02
127924,CN=C1NN=C(C)N=C1,"1S/C5H8N4/c1-4-7-3-5(6-2)9-8-4/h3H,1-2H3,(H,6,9)",-0.2163,-0.0653,0.151,1.7173,83.71
127926,CN=C1NN=C(N)C=N1,"1S/C4H7N5/c1-6-4-7-2-3(5)8-9-4/h2H,1H3,(H2,5,8)(H,6,7,9)",-0.1924,-0.0686,0.1238,3.692,81.87
127927,CN=C1NN=C(N)N=C1,"1S/C4H7N5/c1-6-3-2-7-4(5)9-8-3/h2H,1H3,(H,6,8)(H2,5,7,9)",-0.1959,-0.0617,0.1342,2.247,80.56
127928,CN=C1NN=C(N1)C#C,"1S/C5H6N4/c1-3-4-7-5(6-2)9-8-4/h1H,2H3,(H2,6,7,8,9)",-0.1958,-0.0311,0.1647,1.2102,82.22
127929,CN=C1NN=C(N1)C#N,"1S/C4H5N5/c1-6-4-7-3(2-5)8-9-4/h1H3,(H2,6,7,8,9)",-0.2174,-0.057,0.1604,2.9999,75.85
127935,CN=C1NN=CC(C)=C1,"1S/C6H9N3/c1-5-3-6(7-2)9-8-4-5/h3-4H,1-2H3,(H,7,9)",-0.2019,-0.045,0.157,1.8666,87.75
127936,CN=C1NN=CC(C)=N1,"1S/C5H8N4/c1-4-3-7-9-5(6-2)8-4/h3H,1-2H3,(H,6,8,9)",-0.2178,-0.0666,0.1512,2.9876,83.3
127937,CN=C1NN=CC(N)=C1,"1S/C5H8N4/c1-7-5-2-4(6)3-8-9-5/h2-3H,1H3,(H3,6,7,9)",-0.1904,-0.0358,0.1546,3.137,85.17
127938,CN=C1NN=CC(N)=N1,"1S/C4H7N5/c1-6-4-8-3(5)2-7-9-4/h2H,1H3,(H3,5,6,8,9)",-0.2005,-0.0493,0.1513,4.1399,80.65
127940,CN=C1NN=CC=C1C,"1S/C6H9N3/c1-5-3-4-8-9-6(5)7-2/h3-4H,1-2H3,(H,7,9)",-0.2032,-0.045,0.1582,1.0366,86.45
127941,CN=C1NN=CC=C1N,"1S/C5H8N4/c1-7-5-4(6)2-3-8-9-5/h2-3H,1H3,(H2,6,8)(H,7,9)",-0.1881,-0.0222,0.1659,1.6699,84.34
127944,CN=C1NN=CN=C1C,"1S/C5H8N4/c1-4-5(6-2)9-8-3-7-4/h3H,1-2H3,(H,6,9)",-0.2189,-0.0612,0.1577,1.3168,81.75
127945,CN=C1NN=CN=C1N,"1S/C4H7N5/c1-6-4-3(5)7-2-8-9-4/h2H,1H3,(H,6,9)(H2,5,7,8)",-0.2047,-0.0326,0.172,1.6764,78.87
127947,CN=C1NN=CNC1=N,"1S/C4H7N5/c1-6-4-3(5)7-2-8-9-4/h2H,1H3,(H,6,9)(H2,5,7,8)",-0.2105,-0.0222,0.1883,3.7066,79.71
127949,CN=C1NN=NC(=N)N1,"1S/C3H6N6/c1-5-3-6-2(4)7-9-8-3/h1H3,(H3,4,5,6,7,8)",-0.2461,-0.0755,0.1706,3.1367,76.89
127952,CN=C1NN=NC(C)=C1,"1S/C5H8N4/c1-4-3-5(6-2)8-9-7-4/h3H,1-2H3,(H,6,7,8)",-0.2236,-0.0636,0.16,0.4105,83.78
127953,CN=C1NN=NC(C)=N1,"1S/C4H7N5/c1-3-6-4(5-2)8-9-7-3/h1-2H3,(H,5,6,7,8)",-0.2423,-0.0842,0.1581,1.651,78.84
127954,CN=C1NN=NC(N)=C1,"1S/C4H7N5/c1-6-4-2-3(5)7-9-8-4/h2H,1H3,(H3,5,6,7,8)",-0.2048,-0.0564,0.1484,1.4429,81.55
127955,CN=C1NN=NC(N)=N1,"1S/C3H6N6/c1-5-3-6-2(4)7-9-8-3/h1H3,(H3,4,5,6,7,8)",-0.2212,-0.0664,0.1548,2.3819,76.2
127957,CN=C1NN=NC=C1C,"1S/C5H8N4/c1-4-3-7-9-8-5(4)6-2/h3H,1-2H3,(H,6,7,8)",-0.2253,-0.0635,0.1618,1.4515,82.21
127958,CN=C1NN=NC=C1N,"1S/C4H7N5/c1-6-4-3(5)2-7-9-8-4/h2H,1H3,(H2,5,9)(H,6,7,8)",-0.2054,-0.0401,0.1653,2.9076,80.67
127960,CN=C1NN=NNC1=N,"1S/C3H6N6/c1-5-3-2(4)6-8-9-7-3/h1H3,(H2,4,6,9)(H,5,7,8)",-0.2371,-0.0372,0.1998,1.3589,76.47
128019,CN=CNC1=CN=NN1,"1S/C4H7N5/c1-5-3-6-4-2-7-9-8-4/h2-3H,1H3,(H2,5,6,7,8,9)",-0.2172,-0.0052,0.2119,6.5855,77.89
128021,CN=CNC1=CNN=C1,"1S/C5H8N4/c1-6-4-7-5-2-8-9-3-5/h2-4H,1H3,(H,6,7)(H,8,9)",-0.1948,0.0206,0.2154,4.255,82.03
128022,CN=CNC1=CNN=N1,"1S/C4H7N5/c1-5-3-6-4-2-7-9-8-4/h2-3H,1H3,(H2,5,6,7,8,9)",-0.21,0.003,0.213,2.6254,77.31
128025,CN=CNC1=NC=NN1,"1S/C4H7N5/c1-5-2-6-4-7-3-8-9-4/h2-3H,1H3,(H2,5,6,7,8,9)",-0.2236,-0.0071,0.2165,4.3098,76.97
128027,CN=CNC1=NNC=C1,"1S/C5H8N4/c1-6-4-7-5-2-3-8-9-5/h2-4H,1H3,(H2,6,7,8,9)",-0.1986,0.0187,0.2173,1.1373,81.98
128028,CN=CNC1=NNC=N1,"1S/C4H7N5/c1-5-2-6-4-7-3-8-9-4/h2-3H,1H3,(H2,5,6,7,8,9)",-0.2102,0.0093,0.2195,1.6815,77.85
128029,CN=CNC1=NNN=C1,"1S/C4H7N5/c1-5-3-6-4-2-7-9-8-4/h2-3H,1H3,(H2,5,6,7,8,9)",-0.2137,-0.0018,0.2118,2.3324,77.37
128030,CN=CNC1=NNN=N1,"1S/C3H6N6/c1-4-2-5-3-6-8-9-7-3/h2H,1H3,(H2,4,5,6,7,8,9)",-0.2269,-0.0233,0.2036,3.6029,74.23
128052,CNC(=[NH2+])C1=CN=N[N-]1,"1S/C4H6N5/c1-6-4(5)3-2-7-9-8-3/h2H,1H3,(H2-,5,6,7,8,9)/q-1/p+1",-0.2256,-0.0414,0.1842,11.0498,79.52
128054,CNC(=N)C1=CNN=N1,"1S/C4H7N5/c1-6-4(5)3-2-7-9-8-3/h2H,1H3,(H2,5,6)(H,7,8,9)",-0.2158,-0.0175,0.1983,3.3211,74.19
128056,CNC(=[NH2+])C1=NC=N[N-]1,"1S/C4H6N5/c1-6-3(5)4-7-2-8-9-4/h2H,1H3,(H2-,5,6,7,8,9)/q-1/p+1",-0.2159,-0.0393,0.1765,8.796,79.94
128058,CNC(=N)C1=NNC=N1,"1S/C4H7N5/c1-6-3(5)4-7-2-8-9-4/h2H,1H3,(H2,5,6)(H,7,8,9)",-0.2137,-0.018,0.1958,5.3456,73.51
128059,CNC(=N)C1=NNN=C1,"1S/C4H7N5/c1-6-4(5)3-2-7-9-8-3/h2H,1H3,(H2,5,6)(H,7,8,9)",-0.2202,-0.0269,0.1933,2.8408,73.66
128060,CNC(=N)C1=NNN=N1,"1S/C3H6N6/c1-5-2(4)3-6-8-9-7-3/h1H3,(H2,4,5)(H,6,7,8,9)",-0.225,-0.0448,0.1802,2.2845,69.84
128065,CNC(=N)N1N=NN=N1,"1S/C2H5N7/c1-4-2(3)9-7-5-6-8-9/h1H3,(H2,3,4)",-0.2606,-0.0772,0.1834,3.6686,66.26
128088,CNC(C)C1=NNC=N1,"1S/C5H10N4/c1-4(6-2)5-7-3-8-9-5/h3-4,6H,1-2H3,(H,7,8,9)",-0.2082,0.0108,0.219,2.5375,77.28
128091,CNC1=C(C)C(C)=NN1,"1S/C6H11N3/c1-4-5(2)8-9-6(4)7-3/h1-3H3,(H2,7,8,9)",-0.1851,0.053,0.2381,3.4115,84.26
128093,CNC1=C(C)C(N)=NN1,"1S/C5H10N4/c1-3-4(6)8-9-5(3)7-2/h1-2H3,(H4,6,7,8,9)",-0.1815,0.0593,0.2408,3.3062,80.6
128097,CNC1=C(C)C=NN1C,"1S/C6H11N3/c1-5-4-8-9(3)6(5)7-2/h4,7H,1-3H3",-0.1951,0.0368,0.2319,3.1345,83.67
128098,CNC1=C(C)N(C)N=C1,"1S/C6H11N3/c1-5-6(7-2)4-8-9(5)3/h4,7H,1-3H3",-0.1824,0.0323,0.2146,2.5389,84.69
128099,CNC1=C(C)N(C)N=N1,"1S/C5H10N4/c1-4-5(6-2)7-8-9(4)3/h6H,1-3H3",-0.1924,0.0125,0.2049,4.3071,80.93
128100,CNC1=C(C)N=NN1C,"1S/C5H10N4/c1-4-5(6-2)9(3)8-7-4/h6H,1-3H3",-0.2164,0.014,0.2303,4.905,79.47
128101,CNC1=C(C)NN=C1C,"1S/C6H11N3/c1-4-6(7-3)5(2)9-8-4/h7H,1-3H3,(H,8,9)",-0.1993,0.0337,0.2329,1.6349,82.86
128102,CNC1=C(C)NN=C1N,"1S/C5H10N4/c1-3-4(7-2)5(6)9-8-3/h7H,1-2H3,(H3,6,8,9)",-0.1961,0.038,0.234,1.5688,79.37
128107,CNC1=C(C=NN1)C#C,"1S/C6H7N3/c1-3-5-4-8-9-6(5)7-2/h1,4H,2H3,(H2,7,8,9)",-0.1937,0.0245,0.2182,3.9587,82.32
128108,CNC1=C(C=NN1)C#N,"1S/C5H6N4/c1-7-5-4(2-6)3-8-9-5/h3H,1H3,(H2,7,8,9)",-0.2187,0.0052,0.2239,5.7398,76.04
128124,CNC1=C(N)C(C)=NN1,"1S/C5H10N4/c1-3-4(6)5(7-2)9-8-3/h6H2,1-2H3,(H2,7,8,9)",-0.1846,0.0517,0.2363,2.3081,80.51
128126,CNC1=C(N)C(N)=NN1,"1S/C4H9N5/c1-7-4-2(5)3(6)8-9-4/h5H2,1H3,(H4,6,7,8,9)",-0.1806,0.059,0.2397,2.5346,76.91
128130,CNC1=C(N)C=NN1C,"1S/C5H10N4/c1-7-5-4(6)3-8-9(5)2/h3,7H,6H2,1-2H3",-0.1826,0.0317,0.2144,2.907,80.22
128131,CNC1=C(N)N(C)N=C1,"1S/C5H10N4/c1-7-4-3-8-9(2)5(4)6/h3,7H,6H2,1-2H3",-0.1961,0.0411,0.2373,2.3858,80.1
128132,CNC1=C(N)N(C)N=N1,"1S/C4H9N5/c1-6-4-3(5)9(2)8-7-4/h6H,5H2,1-2H3",-0.2078,0.0184,0.2262,4.1175,76.39
128133,CNC1=C(N)N=NN1C,"1S/C4H9N5/c1-6-4-3(5)7-8-9(4)2/h6H,5H2,1-2H3",-0.1988,0.0095,0.2083,4.9136,76.22
128134,CNC1=C(N)NN=C1C,"1S/C5H10N4/c1-3-4(7-2)5(6)9-8-3/h7H,1-2H3,(H3,6,8,9)",-0.1944,0.0453,0.2397,2.2775,79.3
128135,CNC1=C(N)NN=C1N,"1S/C4H9N5/c1-7-2-3(5)8-9-4(2)6/h7H,1H3,(H5,5,6,8,9)",-0.1888,0.052,0.2407,1.6061,75.89
